Industry,investment_type,SubIndustry,ProductServiceType,name,Unicorn,org_name,cb_url,rank,legal_name,roles,homepage_url,country_code,region,city,status,short_description,category_list,category_groups_list,num_funding_rounds,total_funding_usd,founded_on,last_funding_on,closed_on,employee_count,logo_url,alias1,primary_role,num_exits,funding_round_uuid,org_country_code,announced_on,raised_amount_usd,post_money_valuation_usd,post_money_valuation,investor_count,investor_name,investor_type,is_lead_investor,investor_country_code,investor_types,investor_investment_count,investor_total_funding_usd,is_lead_investor_name,featured_job_title,acquirer_name,acquisition_type,acquired_on,stock_exchange_symbol,stock_symbol,went_public_on,valuation_price_usd,money_raised_usd,funding_year,founded_year,acquired_year,went_public_year,country_name(CHN),country_name,country_name_full,Post Money Value
儲能,Series Unknown,"電化學儲能,儲能系統整合","鈉離子電池,設備供應安裝,系統整合,儲能專案開發與營運商",Morrow Batteries,,Morrow Batteries,https://www.crunchbase.com/organization/morrow-batteries,21757.0,Morrow Batteries ASA,company,http://www.morrowbatteries.com/,NOR,Oslo,Oslo,operating,Morrow Batteries is to develop and manufacture the worlds most cost-effective and sustainable battery cells.,"Battery,Electrical Distribution,Electronics,Manufacturing","Consumer Electronics,Energy,Hardware,Manufacturing",3.0,313907677.0,2020-01-01,2024-12-17,,,https://images.crunchbase.com/image/upload/t_cb-default-original/iaj6ga61za2ons1dejpf,,company,,516aab0a-a651-45ae-b8a8-67c24c6e397d,NOR,2023-09-22,74206684.0,,,5.0,Å Energi,organization,,NOR,,2.0,94336561.0,,"Co-Founder, Board member, and Executive Vice President",,,,,,,,,2023.0,2020.0,,,挪威,Norway,Norway,
儲能,Seed,儲能系統整合,"設備供應安裝,系統整合,儲能專案開發與營運商",I-G3N,,I-G3N,https://www.crunchbase.com/organization/i-g3n,139872.0,IG3N (Pty) Ltd,company,https://www.i-g3n.co.za/,ZAF,NA - South Africa,Midrand,operating,I-G3N is a South African developer of lithium-ion batteries.,"Energy,Energy Storage,Manufacturing,Renewable Energy","Energy,Manufacturing,Sustainability",2.0,1396986.0,2018-01-01,2021-08-03,,,https://images.crunchbase.com/image/upload/t_cb-default-original/azyezcnioidgkw7laab1,IG3N Energy Storage,company,,9f87d13a-3417-48a8-afec-09173d7fa2dc,ZAF,2021-08-03,1396986.0,,,2.0,Edge Growth,organization,,ZAF,venture_capital,7.0,,,Co-founder CRO,,,,,,,,,2021.0,2018.0,,,南非,South Africa,South Africa,
儲能,Debt,儲能系統整合,"系統整合,儲能專案開發與營運商",Navisun,,Navisun,https://www.crunchbase.com/organization/navisun,40479.0,Navisun LLC,company,https://navisunllc.com,USA,Massachusetts,Hingham,acquired,Navisun is a solar energy company that owns and operates commercial and industrial solar projects.,"Energy,Energy Storage,Renewable Energy,Solar","Energy,Natural Resources,Sustainability",2.0,235000000.0,2017-01-01,2023-03-13,,,https://images.crunchbase.com/image/upload/t_cb-default-original/bz05d5uxnyn2a2xgxzje,,company,,8f683885-c932-4675-ab8b-8e9a1e86ad77,USA,2023-03-13,235000000.0,,,,,,,,,,,,Managing Partner Co-Founder,OMERS Infrastructure,acquisition,2021-11-02,,,,,,2023.0,2017.0,2021.0,,美國,USA,United States of America,
儲能,PE,化學儲能,電轉氫,Pacifico Energy Partners,,Pacifico Energy Partners,https://www.crunchbase.com/organization/pacifico-renewables-yield-ag,70340.0,Pacifico Energy Partners GmbH,company,https://www.pacifico-energy.com/,DEU,Bayern,München,operating,Pacifico Energy Partners is a renewable energy company that develops greenfields and repowers existing plants for wind and solar energy.,"Battery,Clean Energy,Energy,Renewable Energy","Energy,Sustainability",1.0,21055003.0,2016-01-01,2022-12-01,,,https://images.crunchbase.com/image/upload/t_cb-default-original/igc8kdo83aq7sw2wcn6z,,company,,c4e4f2af-9bbd-4b5f-b0bd-f7b4aeccd45f,DEU,2022-12-01,21055003.0,,,1.0,Eiffel Transition Infrastructure Fund,organization,,FRA,private_equity_firm,1.0,,Eiffel Transition Infrastructure Fund,"Founder, Managing Director CEO",,,,,,,,,2022.0,2016.0,,,德國,Germany,Germany,
儲能,Grant,電化學儲能,"固態電池,鋰硫電池",Sionic Energy,,Sionic Energy,https://www.crunchbase.com/organization/sionic-energy,62988.0,"Sionic Energy, Inc.",company,http://www.sionicenergy.com/,USA,New York,Rochester,operating,Sionic Energy is a provider of electrolyte products for next generation Li-ion batteries.,"Battery,Chemical,Electronics","Consumer Electronics,Energy,Hardware,Science and Engineering",4.0,200000.0,2011-01-01,2025-03-28,,,https://images.crunchbase.com/image/upload/t_cb-default-original/bimbvxr604ze0tszphjs,,company,,633e2a24-28c4-462a-b398-f309f75e24fd,USA,2025-03-28,200000.0,,,1.0,Upstate New York Energy Storage Engine,organization,,,,7.0,,Upstate New York Energy Storage Engine,CEO Chairman,,,,,,,,,2025.0,2011.0,,,美國,USA,United States of America,
儲能,Series A,儲能系統整合,"系統整合,儲能專案開發與營運商",suena,,suena,https://www.crunchbase.com/organization/suena,31262.0,suena GmbH,company,https://suena.energy,DEU,Hamburg,Hamburg,operating,suena is a Hamburg based 100 digital flexibility trader for large-scale battery storage and renewable energies.,"Energy,Energy Storage,Renewable Energy,SaaS,Software,Trading Platform","Energy,Financial Services,Lending and Investments,Software,Sustainability",5.0,14132637.0,2021-10-06,2025-09-17,,,https://images.crunchbase.com/image/upload/t_cb-default-original/cd0e863a06364664afa2872e0b1830e6,sustainable energy applications,company,,490a54a9-a9ba-4414-bfe2-1aaadc25fa62,DEU,2025-09-17,9485832.0,,,6.0,J.O.S.S.,organization,,,,1.0,,Eneco Ventures,CTO Co-Founder,,,,,,,,,2025.0,2021.0,,,德國,Germany,Germany,
儲能,Pre-Seed,儲能系統整合,"設備供應安裝,系統整合,儲能專案開發與營運商",Electric Era Technologies,,Electric Era Technologies,https://www.crunchbase.com/organization/electric-era,16505.0,"Electric Era Technologies, Inc.",company,http://www.electriceratechnologies.com,USA,Washington,Seattle,operating,Electric Era Technologies develops AI-controlled battery storage for the cost-effective operation of charging stations.,"Artificial Intelligence (AI),Battery,Charging Infrastructure,Electric Vehicle,Energy Storage","Artificial Intelligence (AI),Data and Analytics,Energy,Science and Engineering,Software,Transportation",7.0,19750000.0,2019-01-01,2024-02-20,,,https://images.crunchbase.com/image/upload/t_cb-default-original/ieagzd1uaf9mvwsqbn5r,EE,company,,8c7c1ff0-8de0-4755-addb-be5f33c17d5f,USA,2020-10-28,750000.0,,,1.0,PROTOCOL by GETTYLAB,organization,,,,32.0,,,Founder CTO,,,,,,,,,2020.0,2019.0,,,美國,USA,United States of America,
儲能,Series Unknown,"電化學儲能,電池循環經濟,儲能系統整合","鋰硫電池,二次生命電池,設備供應安裝",Volexion,,Volexion,https://www.crunchbase.com/organization/volexion,58613.0,"Volexion, Inc.",company,https://www.volexion-inc.com,USA,Illinois,Evanston,operating,Volexion is a battery manufacturing and graphene coating technology for commercial Li-ion cathode materials with 10x performance.,"Battery,Chemical,Chemical Engineering,Manufacturing","Energy,Manufacturing,Science and Engineering",6.0,3280068.0,2018-05-01,2025-01-01,,,https://images.crunchbase.com/image/upload/t_cb-default-original/sqsncsse8ikpbhc2ml6j,,company,,271b4571-9fe4-47ba-81ba-bca8c2b3552c,USA,2023-04-17,961190.0,,,,,,,,,,,,Chief Executive Officer,,,,,,,,,2023.0,2018.0,,,美國,USA,United States of America,
儲能,Debt,電池循環經濟,"電池回收再利用,二次生命電池",ECOPRO BM,,ECOPRO BM,https://www.crunchbase.com/organization/ecopro-bm,40642.0,"Ecopro BM Co., Ltd.",company,http://www.ecoprobm.co.kr,KOR,Ch'ungch'ong-bukto,Chongju,operating,"ECOPRO BM provides cathode active material, precursor, aerospace, and medical services.","Aerospace,Energy Storage,Recruiting","Energy,Professional Services,Science and Engineering",2.0,385000000.0,2016-05-01,2023-04-14,,,https://images.crunchbase.com/image/upload/t_cb-default-original/rbgpuwy5goz3jrrmf0dm,,company,,1053b881-9fb4-437b-8dc4-abe3e3fc9510,KOR,2023-04-14,385000000.0,,,,,,,,,,,,,,,,,,,,,2023.0,2016.0,,,南韓,South Korea,Republic of Korea10,
儲能,Others,儲能系統整合,設備供應安裝,Blue Frontier,,Blue Frontier,https://www.crunchbase.com/organization/blue-frontier,4622.0,"Blue Frontier, Inc.",company,https://bluefrontierac.com,USA,Florida,Boca Raton,operating,"Blue Frontier specializes in air conditioning systems designed for sustainability, comfort, and energy storage.","Consumer Goods,Electronics,Energy,Energy Storage,Heating Ventilation and Air Conditioning (HVAC)","Consumer Electronics,Consumer Goods,Energy,Hardware,Real Estate",6.0,38073854.0,2017-01-01,2024-03-15,,,https://images.crunchbase.com/image/upload/t_cb-default-original/hnyyjfvnvfy7qbj2bbfu,,company,,f5a9693c-b9a1-4b89-8c72-3ed610a0d105,USA,2020-11-30,100000.0,,,1.0,Third Derivative,organization,,USA,accelerator,226.0,,Third Derivative,Co-Founder President,,,,,,,,,2020.0,2017.0,,,美國,USA,United States of America,
儲能,Grant,"其它,熱能儲能",地壓地熱儲能,TEVERRA,,TEVERRA,https://www.crunchbase.com/organization/petrolern,38612.0,Teverra LLC,company,https://www.teverra.com/,USA,Georgia,Atlanta,operating,TEVERRA is all about making the best and safest use of the Earth as a clean and stable energy source.,"Carbon Capture,Geothermal Energy,Oil and Gas,Renewable Energy","Energy,Natural Resources,Sustainability",9.0,4955789.0,2014-01-01,2025-06-30,,,https://images.crunchbase.com/image/upload/t_cb-default-original/amyeenwaelvjnrr18voa,PETROLERN,company,,c8afc9be-1772-477b-b584-c851a109538c,USA,2025-06-30,200000.0,,,1.0,Colorado Energy Office,organization,,USA,,2.0,,Colorado Energy Office,,,,,,,,,,2025.0,2014.0,,,美國,USA,United States of America,
儲能,Series Unknown,電化學儲能,液流電池,Standard Energy,,Standard Energy,https://www.crunchbase.com/organization/standard-energy,51679.0,Standard Energy Inc.,company,https://stndenergy.com/,KOR,Taejon-jikhalsi,Daejeon,operating,Standard Energy is a South Korea-based tech startup and developer of vanadium ion batteries.,"Battery,Electronics,Energy","Consumer Electronics,Energy,Hardware",4.0,68730708.0,2013-08-01,2022-01-06,,,https://images.crunchbase.com/image/upload/t_cb-default-original/znc1limmq7yl0svcr56h,스탠다드에너지,company,,bf1afc1b-163b-4d58-a2e7-0e00f95f9a64,KOR,2019-11-29,5923669.0,,,4.0,Hana Financial Investment,organization,,KOR,private_equity_firm,87.0,,,CEO,,,,,,,,,2019.0,2013.0,,,南韓,South Korea,Republic of Korea10,
儲能,Seed,化學儲能,電轉氫,SunGreenH2,,SunGreenH2,https://www.crunchbase.com/organization/sungreenh2,29124.0,,company,https://www.sungreenh2.com/,SGP,Central Region,Singapore,operating,SunGreenH2 is a deep cleantech company making electrolysers produce 2x green hydrogen using 30x lower precious metals and 10 lower energy.,"Advanced Materials,Clean Energy,CleanTech,Energy,Environmental Engineering,Fuel Cell,GreenTech,Manufacturing,Nanotechnology,Renewable Energy","Energy,Manufacturing,Science and Engineering,Sustainability",10.0,4500000.0,2020-01-01,2025-07-31,,,https://images.crunchbase.com/image/upload/t_cb-default-original/m3tgdqngvoxmotxdwvwp,,company,,6d9f06f5-6005-420f-ae5f-2a5648f6806f,SGP,2022-08-18,3000000.0,,,5.0,Entrepreneurs First,organization,,GBR,"accelerator,venture_capital",473.0,180358758.0,SGInnovate,Co-Founder CEO,,,,,,,,,2022.0,2020.0,,,新加坡,Singapore,Singapore,
儲能,Series A,電化學儲能,固態電池,Factorial Energy,,Factorial Energy,https://www.crunchbase.com/organization/factorial-energy,2134.0,Factorial Inc,company,http://www.factorialenergy.com,USA,Massachusetts,Woburn,operating,"Factorial Energy focuses on sustainable future with safe, high performance batteries for EVs, homes, and critical applications.","Battery,Electric Vehicle,Renewable Energy","Energy,Sustainability,Transportation",3.0,240000000.0,2021-01-01,2022-01-20,,,https://images.crunchbase.com/image/upload/t_cb-default-original/uqur2f0ojx0tokkqgokl,,company,,997bc7f5-03da-47df-a76e-83c85bbc305a,USA,2021-04-20,40000000.0,,,3.0,Eden Rock Group,organization,,GBR,venture_capital,15.0,,,Founder and President,,,,,,,,,2021.0,2021.0,,,美國,USA,United States of America,
儲能,PE,化學儲能,"電轉氫,合成甲烷,綠氨",Absolute Energy,,Absolute Energy,https://www.crunchbase.com/organization/absolute-energy,30237.0,Absolute Energy Capital LLP,company,http://ae-capital.com,ITA,Lazio,Roma,acquired,Absolute Energy is a solar energy firm that offers renewable energies and environmental technologies services.,"Energy,Energy Storage,Environmental Engineering,Renewable Energy","Energy,Science and Engineering,Sustainability",1.0,57138025.0,2009-01-01,2025-06-03,,,https://images.crunchbase.com/image/upload/t_cb-default-original/hygb1kyitira3pwckplp,,company,,08213198-93e2-46f8-b21e-d4d42a8e6fbf,ITA,2025-06-03,57138025.0,,,2.0,I Squared Capital,organization,,USA,private_equity_firm,28.0,,ALTÉRRA,,I Squared Capital,acquisition,2023-10-04,,,,,,2025.0,2009.0,2023.0,,義大利,Italy,Italy,
儲能,Series B,電池循環經濟,"電池回收再利用,二次生命電池",Oyika,,Oyika,https://www.crunchbase.com/organization/oyika,32749.0,OYIKA Pte Ltd.,company,https://www.oyika.com,SGP,Central Region,Singapore,operating,Oyika is a motor vehicle company that builds battery swap and charging infrastructure for electric vehicles.,"Battery,Charging Infrastructure,Electric Vehicle,Energy","Energy,Transportation",2.0,110800000.0,2018-01-01,2023-04-21,,,https://images.crunchbase.com/image/upload/t_cb-default-original/y4z47zsucmzyeeriv51x,,company,,773a76ca-eeea-45aa-bb2f-5ac48fdde419,SGP,2023-04-21,10800000.0,62700000.0,62700000.0,2.0,Yinson GreenTech,organization,,MYS,corporate_venture_capital,3.0,,Banpu NEXT,Co-Founder and CEO,,,,,,,,,2023.0,2018.0,,,新加坡,Singapore,Singapore,
儲能,Series A,電化學儲能,鋰硫電池,theion,,theion,https://www.crunchbase.com/organization/theion,24448.0,theion GmbH,company,https://www.theion.de/,DEU,Berlin,Berlin,operating,Theion provides lithium-sulfur and solid-state batteries.,"Battery,Chemical,Energy Storage","Energy,Science and Engineering",3.0,16413641.0,2020-01-01,2025-03-19,,,https://images.crunchbase.com/image/upload/t_cb-default-original/j3tzfgc7q3ysdlpttzsk,,company,,cf9e9e26-e668-40f8-ad33-1046beabb554,DEU,2025-03-19,16413641.0,,,3.0,Geschwister Oetker,organization,,DEU,venture_capital,6.0,,Team Global,,,,,,,,,,2025.0,2020.0,,,德國,Germany,Germany,
儲能,Series A,"電池循環經濟,儲能系統整合","電池回收再利用,系統整合,儲能專案開發與營運商",ACCURE Battery Intelligence,,ACCURE Battery Intelligence,https://www.crunchbase.com/organization/accure-battery-intelligence,69946.0,ACCURE Battery Intelligence GmbH,company,https://accure.net,DEU,Nordrhein-Westfalen,Aachen,operating,ACCURE is an AI-powered battery analytics company.,"Analytics,Artificial Intelligence (AI),Battery,Energy,Energy Storage,Machine Learning,Predictive Analytics,Renewable Energy,Software","Artificial Intelligence (AI),Data and Analytics,Energy,Science and Engineering,Software,Sustainability",5.0,34494830.0,2020-07-01,2025-02-12,,,https://images.crunchbase.com/image/upload/t_cb-default-original/zlmgtovocpx4llzk1nau,ACCURE,company,,ffd19a42-a909-4bcd-abc8-9633de52b970,DEU,2021-09-08,8000000.0,,,3.0,42CAP,organization,,DEU,"micro_vc,venture_capital",85.0,,Blue Bear Capital,CTO and Co-founder,,,,,,,,,2021.0,2020.0,,,德國,Germany,Germany,
儲能,Series Unknown,儲能系統整合,"系統整合,儲能專案開發與營運商",XENDEE Corporation,,XENDEE Corporation,https://www.crunchbase.com/organization/xendee,6016.0,XENDEE Corporation,company,https://www.xendee.com,USA,California,San Diego,operating,XENDEE develops advanced software for financial technical optimization and operation of resilient Microgrids and renewable energy systems.,"Clean Energy,Electric Vehicle,Electrical Distribution,Energy,Energy Management,Fuel Cell,Power Grid,Renewable Energy,Software","Energy,Software,Sustainability,Transportation",4.0,23000000.0,2018-06-15,2025-09-08,,,https://images.crunchbase.com/image/upload/t_cb-default-original/f9xesjzseysfnfzrwkgg,,company,,8ff637b0-8f7b-4643-900d-e692f5b080e7,USA,2019-11-05,3000000.0,,,,,,,,,,,,Co-Founder and CTO,,,,,,,,,2019.0,2018.0,,,美國,USA,United States of America,
儲能,Grant,"電化學儲能,電池循環經濟,儲能系統整合","鈉離子電池,電池回收再利用,設備供應安裝",Enerpoly,,Enerpoly,https://www.crunchbase.com/organization/enerpoly,40961.0,Enerpoly AB,company,https://enerpoly.com/,SWE,Stockholms Lan,Stockholm,operating,Enerpoly is a next-generation energy storage technology company pioneering the zinc-ion battery chemistry.,"Energy,Energy Efficiency,Energy Storage,Renewable Energy","Energy,Sustainability",9.0,13879536.0,2018-01-01,2023-12-11,,,https://images.crunchbase.com/image/upload/t_cb-default-original/jehzlyete0hqjavty7qk,,company,,bac74563-9092-41ff-bd4a-e9c8eba42770,SWE,2023-12-11,8400000.0,,,1.0,Swedish Energy Agency,organization,,SWE,government_office,31.0,,Swedish Energy Agency,CEO,,,,,,,,,2023.0,2018.0,,,瑞典,Sweden,Sweden,
儲能,Crowdfunding,"電池循環經濟,儲能系統整合","電池回收再利用,二次生命電池,設備供應安裝",BLUETTI,,BLUETTI,https://www.crunchbase.com/organization/bluetti,1254.0,BLUETTI Power Inc,company,https://www.bluetti.com,USA,California,Chino,operating,BLUETTI is a clean energy company that builds a producer storage system of high-quality power for homes.,"Battery,Clean Energy,Electronics,Energy Storage","Consumer Electronics,Energy,Hardware,Sustainability",4.0,24139173.0,2019-01-01,2025-07-16,,,https://images.crunchbase.com/image/upload/t_cb-default-original/ajl3phqoxoje60hpm427,,company,,61856c0a-e5fe-45a9-b5b4-0cb7ba909c09,USA,2025-07-16,4800000.0,,,,,,,,,,,,,,,,,,,,,2025.0,2019.0,,,美國,USA,United States of America,
儲能,Series C,化學儲能,"電轉氫,合成甲烷",Blue World Technologies,,Blue World Technologies,https://www.crunchbase.com/organization/blue-world-technologies,33989.0,Blue World Technologies ApS,company,https://www.blue.world,DNK,Nordjylland,Aalborg,operating,Blue World Technologies is a fuel cell manufacturer especially in methanol fuel cells as an alternative to non-renewable fuels.,"Fuel Cell,Manufacturing,Renewable Energy","Energy,Manufacturing,Sustainability",6.0,73743578.0,2018-01-01,2023-12-05,,,https://images.crunchbase.com/image/upload/t_cb-default-original/xt7uluvkq497tlzabpmq,,company,,9bfb8692-f1d4-4c1a-8978-c3e7974e30f2,DNK,2023-12-05,11873921.0,,,3.0,Maersk Growth,organization,,DNK,corporate_venture_capital,66.0,,,Chief Executive Officer and Co-Founder,,,,,,,,,2023.0,2018.0,,,丹麥,Denmark,Denmark,
儲能,Grant,電池循環經濟,"電池回收再利用,二次生命電池","Smartville, Inc.",,"Smartville, Inc.",https://www.crunchbase.com/organization/smartville-inc,156101.0,Smartville Inc,company,http://smartville.io,USA,California,Carlsbad,operating,"Circularity platform that streamlines electric vehicle battery assessment, integration, and reuse.","Battery,CleanTech,Electric Vehicle,Electronics,Energy,Energy Storage","Consumer Electronics,Energy,Hardware,Sustainability,Transportation",3.0,25900000.0,2019-01-01,2024-07-15,,,https://images.crunchbase.com/image/upload/t_cb-default-original/tnphjpki2xjbusv1pxat,,company,,9059646f-dd3c-4107-af8a-e28ce8aa7209,USA,2024-07-15,10000000.0,,,1.0,US Department of Energy,organization,,USA,government_office,1401.0,,US Department of Energy,,,,,,,,,,2024.0,2019.0,,,美國,USA,United States of America,
